Age,Female,Male,Total,OpenInterval,Year
94,0.254395,0.338832,0.274039,False,1997
95,0.295507,0.362877,0.31061,False,1997
96,0.351163,0.410788,0.36365,False,1997
97,0.374947,0.52349,0.404867,False,1997
98,0.40377,0.408704,0.404698,False,1997
99,0.461538,0.56338,0.479666,False,1997
100,0.448257,0.564516,0.468105,False,1997
101,0.407821,0.723618,0.457188,False,1997
102,0.468591,0.521739,0.475771,False,1997
103,0.5,0.688525,0.530831,False,1997
104,0.707865,0.5,0.663717,False,1997
105,0.407767,0.0,0.347107,False,1997
106,0.612245,0.0,0.576923,False,1997
107,0.6,0.0,0.461538,False,1997
108,0.315789,,0.315789,False,1997
109,0.375,,0.375,False,1997
110,6.0,,6.0,True,1997
0,0.003004,0.004053,0.003544,False,1998
1,0.000242,0.000377,0.000311,False,1998
2,0.000104,0.000277,0.000193,False,1998
3,0.000114,0.000163,0.000139,False,1998
4,8.9e-05,0.000136,0.000113,False,1998
5,0.000119,0.00013,0.000125,False,1998
6,3.3e-05,0.00014,8.8e-05,False,1998
7,4.9e-05,0.000107,7.9e-05,False,1998
8,0.000165,0.000157,0.000161,False,1998
9,5.2e-05,0.00023,0.000144,False,1998
10,7.2e-05,0.000171,0.000123,False,1998
11,0.000132,9e-05,0.00011,False,1998
12,0.000212,0.000164,0.000187,False,1998
13,8e-05,0.000151,0.000116,False,1998
14,0.000269,0.000137,0.000201,False,1998
15,0.000312,0.000432,0.000374,False,1998
16,0.000288,0.000488,0.000391,False,1998
17,0.000283,0.000578,0.000434,False,1998
18,0.000239,0.000683,0.000466,False,1998
19,0.000184,0.000507,0.000349,False,1998
20,0.000307,0.000586,0.00045,False,1998
21,0.000278,0.000626,0.000456,False,1998
22,0.000324,0.000679,0.000505,False,1998
23,0.000249,0.000636,0.000446,False,1998
24,0.000227,0.000622,0.000428,False,1998
25,0.000224,0.000729,0.000481,False,1998
26,0.000102,0.000638,0.000375,False,1998
27,0.000322,0.000657,0.000492,False,1998
28,0.000245,0.000625,0.000438,False,1998
29,0.000305,0.000554,0.000432,False,1998
30,0.000274,0.000647,0.000464,False,1998
31,0.000338,0.000611,0.000479,False,1998
32,0.00031,0.000732,0.000527,False,1998
33,0.000576,0.000948,0.000767,False,1998
34,0.000333,0.001007,0.000679,False,1998
35,0.000673,0.000986,0.000834,False,1998
36,0.000398,0.001136,0.000776,False,1998
37,0.000724,0.001032,0.000881,False,1998
38,0.000814,0.001288,0.001056,False,1998
39,0.000807,0.001273,0.001045,False,1998
40,0.000886,0.001424,0.001159,False,1998
41,0.000997,0.001227,0.001114,False,1998
42,0.001071,0.001629,0.001355,False,1998
43,0.001086,0.001957,0.001528,False,1998
44,0.001268,0.001699,0.001487,False,1998
45,0.001182,0.002142,0.001669,False,1998
46,0.001602,0.002492,0.002053,False,1998
47,0.001601,0.002927,0.002274,False,1998
48,0.001907,0.002431,0.002172,False,1998
49,0.001906,0.002626,0.002269,False,1998
50,0.002323,0.003413,0.002873,False,1998
51,0.002235,0.003598,0.002925,False,1998
52,0.002708,0.00388,0.003302,False,1998
53,0.002857,0.004679,0.003785,False,1998
54,0.003271,0.005577,0.004444,False,1998
55,0.003742,0.005728,0.004751,False,1998
56,0.003517,0.006157,0.004856,False,1998
57,0.004459,0.006651,0.005566,False,1998
58,0.004992,0.007441,0.006224,False,1998
59,0.004783,0.008273,0.006526,False,1998
60,0.004934,0.009065,0.006986,False,1998
61,0.006435,0.010204,0.008295,False,1998
62,0.007555,0.011885,0.009684,False,1998
63,0.007542,0.012852,0.010136,False,1998
64,0.007758,0.015641,0.011565,False,1998
65,0.008809,0.016924,0.012704,False,1998
66,0.00986,0.018021,0.013744,False,1998
67,0.01015,0.020279,0.014924,False,1998
68,0.011785,0.021537,0.016345,False,1998
69,0.012937,0.024174,0.018152,False,1998
70,0.013755,0.026544,0.019647,False,1998
71,0.015077,0.029963,0.021896,False,1998
72,0.017773,0.033275,0.024809,False,1998
73,0.019729,0.036565,0.027293,False,1998
74,0.022931,0.040526,0.03078,False,1998
75,0.024775,0.045165,0.033759,False,1998
76,0.029004,0.053324,0.039512,False,1998
77,0.031645,0.056838,0.042384,False,1998
78,0.036654,0.0639,0.048103,False,1998
79,0.042108,0.069385,0.05332,False,1998
80,0.048862,0.07644,0.059931,False,1998
81,0.05441,0.088536,0.067864,False,1998
82,0.06118,0.099025,0.075673,False,1998
83,0.0711,0.111269,0.085999,False,1998
84,0.079205,0.128086,0.096921,False,1998
85,0.088974,0.144157,0.108223,False,1998
86,0.105542,0.155125,0.122259,False,1998
87,0.119037,0.16759,0.135009,False,1998
88,0.130545,0.194076,0.150498,False,1998
89,0.150683,0.202625,0.166154,False,1998
90,0.16927,0.237042,0.188573,False,1998
91,0.179479,0.25947,0.201298,False,1998
92,0.2171,0.289947,0.235744,False,1998
93,0.244837,0.316667,0.262242,False,1998
94,0.266583,0.317469,0.278266,False,1998
95,0.289923,0.352722,0.303919,False,1998
96,0.311914,0.380064,0.326379,False,1998
97,0.345379,0.400842,0.356306,False,1998
98,0.373229,0.473118,0.391849,False,1998
99,0.379973,0.529412,0.406335,False,1998
100,0.463002,0.614958,0.48735,False,1998
101,0.456801,0.463768,0.457849,False,1998
102,0.453488,0.550459,0.46675,False,1998
103,0.507042,0.818182,0.541353,False,1998
104,0.711864,0.514286,0.679245,False,1998
105,0.954545,0.363636,0.793388,False,1998
106,0.444444,0.0,0.347826,False,1998
107,0.4,0.0,0.363636,False,1998
108,0.0,0.0,0.0,False,1998
109,0.0,,0.0,False,1998
110,1.5,,1.5,True,1998
0,0.002621,0.004032,0.003346,False,1999
1,0.000298,0.000174,0.000234,False,1999
2,0.000197,0.000146,0.000171,False,1999
3,6.2e-05,9.9e-05,8.1e-05,False,1999
4,7.6e-05,9e-05,8.3e-05,False,1999
5,7.1e-05,8.5e-05,7.8e-05,False,1999
6,0.000119,0.000195,0.000158,False,1999
7,0.000131,0.000124,0.000128,False,1999
8,0.000145,0.000122,0.000133,False,1999
9,8.3e-05,0.00011,9.6e-05,False,1999
10,0.000156,0.000148,0.000152,False,1999
11,5.4e-05,0.000171,0.000114,False,1999
12,1.9e-05,0.000179,0.000101,False,1999
13,5.8e-05,0.000218,0.00014,False,1999
14,0.000179,0.000244,0.000213,False,1999
15,0.000165,0.000214,0.00019,False,1999
16,0.000145,0.000176,0.000161,False,1999
17,0.000205,0.000409,0.000309,False,1999
18,0.000161,0.000481,0.000324,False,1999
19,0.000318,0.000569,0.000446,False,1999
20,0.000284,0.000701,0.000497,False,1999
21,0.000224,0.000761,0.000498,False,1999
22,0.000197,0.000606,0.000406,False,1999
23,0.000208,0.000695,0.000456,False,1999
24,0.000284,0.000599,0.000444,False,1999
25,0.000347,0.000737,0.000545,False,1999
26,0.000257,0.000578,0.00042,False,1999
27,0.000254,0.000636,0.000448,False,1999
28,0.000287,0.000769,0.000532,False,1999
29,0.000331,0.000791,0.000565,False,1999
30,0.000304,0.000683,0.000497,False,1999
31,0.000354,0.000768,0.000566,False,1999
32,0.000353,0.000712,0.000537,False,1999
33,0.000325,0.000775,0.000556,False,1999
34,0.000514,0.000904,0.000715,False,1999
35,0.000475,0.000842,0.000663,False,1999
36,0.000487,0.001241,0.000874,False,1999
37,0.000449,0.000907,0.000683,False,1999
38,0.000741,0.001236,0.000994,False,1999
39,0.000725,0.001425,0.001082,False,1999
40,0.000825,0.00146,0.001149,False,1999
41,0.001042,0.001527,0.001288,False,1999
42,0.001066,0.001959,0.00152,False,1999
43,0.001278,0.001798,0.001543,False,1999
44,0.00149,0.001841,0.001668,False,1999
45,0.001426,0.00214,0.001789,False,1999
46,0.001749,0.002031,0.001892,False,1999
47,0.001621,0.002431,0.002031,False,1999
48,0.001824,0.003021,0.002431,False,1999
49,0.002204,0.003236,0.002726,False,1999
50,0.002191,0.003453,0.002827,False,1999
51,0.00225,0.003457,0.002858,False,1999
52,0.002573,0.004014,0.003301,False,1999
53,0.003049,0.004619,0.003845,False,1999
54,0.002972,0.005134,0.004072,False,1999
55,0.003684,0.00583,0.004774,False,1999
56,0.004136,0.0061,0.005133,False,1999
57,0.00401,0.006291,0.005165,False,1999
58,0.004135,0.007519,0.005842,False,1999
59,0.004845,0.008212,0.006536,False,1999
60,0.005279,0.009303,0.007285,False,1999
61,0.006136,0.009198,0.007654,False,1999
62,0.006759,0.01089,0.008794,False,1999
63,0.007419,0.012971,0.010144,False,1999
64,0.008274,0.013905,0.011016,False,1999
65,0.008736,0.015219,0.011855,False,1999
66,0.010631,0.016255,0.013319,False,1999
67,0.010037,0.019407,0.014477,False,1999
68,0.011641,0.021915,0.016458,False,1999
69,0.012801,0.02358,0.017812,False,1999
70,0.013835,0.025986,0.019439,False,1999
71,0.01581,0.031245,0.022869,False,1999
72,0.017685,0.032863,0.024579,False,1999
73,0.019539,0.035589,0.026765,False,1999
74,0.022341,0.039709,0.03007,False,1999
75,0.025774,0.046324,0.034843,False,1999
76,0.029106,0.047679,0.037198,False,1999
77,0.031563,0.056091,0.042026,False,1999
78,0.035718,0.062871,0.047117,False,1999
79,0.042056,0.070047,0.053639,False,1999
80,0.050154,0.077436,0.061202,False,1999
81,0.054446,0.091296,0.068969,False,1999
82,0.064293,0.098833,0.077611,False,1999
83,0.070724,0.112051,0.086171,False,1999
84,0.079139,0.119391,0.093675,False,1999
85,0.0944,0.136054,0.109069,False,1999
86,0.105308,0.159081,0.123466,False,1999
87,0.121729,0.168388,0.136903,False,1999
88,0.139162,0.190199,0.155367,False,1999
89,0.158243,0.216128,0.175749,False,1999
90,0.168549,0.23159,0.186479,False,1999
91,0.199341,0.258068,0.215366,False,1999
92,0.221291,0.290001,0.239058,False,1999
93,0.249873,0.31081,0.264705,False,1999
94,0.265545,0.354904,0.285965,False,1999
95,0.288524,0.352158,0.302437,False,1999
96,0.311774,0.409132,0.332148,False,1999
97,0.379716,0.413397,0.386546,False,1999
98,0.397508,0.435918,0.404722,False,1999
99,0.456825,0.504202,0.465399,False,1999
100,0.475687,0.436364,0.469038,False,1999
101,0.501672,0.654028,0.52452,False,1999
102,0.585573,0.902655,0.629268,False,1999
103,0.541463,0.807692,0.571429,False,1999
104,0.738916,0.26087,0.690265,False,1999
105,1.0,0.9,0.978261,False,1999
106,0.307692,0.857143,0.5,False,1999
107,1.6,0.0,1.333333,False,1999
108,0.461538,0.0,0.375,False,1999
109,0.0,6.0,1.5,False,1999
110,0.545455,,0.545455,True,1999
0,0.002837,0.004052,0.003462,False,2000
1,0.000161,0.000283,0.000224,False,2000
2,0.000137,8.6e-05,0.000111,False,2000
3,4.4e-05,8.3e-05,6.4e-05,False,2000
4,0.000124,7.9e-05,0.000101,False,2000
5,7.6e-05,5.4e-05,6.5e-05,False,2000
6,0.000195,0.000102,0.000148,False,2000
7,0.000102,8.1e-05,9.1e-05,False,2000
8,1.6e-05,3.1e-05,2.4e-05,False,2000
9,8.1e-05,0.000213,0.000149,False,2000
10,9.9e-05,9.4e-05,9.6e-05,False,2000
11,0.000104,0.000131,0.000118,False,2000
12,0.00018,0.000119,0.000149,False,2000
13,0.000168,0.00016,0.000164,False,2000
14,9.6e-05,0.000199,0.000149,False,2000
15,0.000139,0.000281,0.000212,False,2000
16,0.000144,0.00031,0.000229,False,2000
17,0.000186,0.000371,0.000281,False,2000
18,0.000306,0.000679,0.000497,False,2000
19,0.000381,0.000729,0.000559,False,2000
20,0.000236,0.00087,0.000559,False,2000
21,0.000282,0.000718,0.000504,False,2000
22,0.000283,0.000835,0.000564,False,2000
23,0.000235,0.000696,0.00047,False,2000
24,0.000207,0.00069,0.000453,False,2000
25,0.000194,0.000765,0.000484,False,2000
26,0.000293,0.000949,0.000626,False,2000
27,0.000255,0.00046,0.000359,False,2000
28,0.000286,0.000877,0.000587,False,2000
29,0.000253,0.000619,0.000439,False,2000
30,0.000243,0.000688,0.000469,False,2000
31,0.000185,0.000632,0.000413,False,2000
32,0.000305,0.00089,0.000604,False,2000
33,0.00026,0.000711,0.000491,False,2000
34,0.000401,0.000861,0.000638,False,2000
35,0.000528,0.000904,0.000721,False,2000
36,0.000648,0.000901,0.000778,False,2000
37,0.00062,0.000922,0.000775,False,2000
38,0.000691,0.001203,0.000953,False,2000
39,0.000811,0.001016,0.000915,False,2000
40,0.000618,0.001155,0.000891,False,2000
41,0.000684,0.001444,0.001072,False,2000
42,0.00078,0.001226,0.001007,False,2000
43,0.001375,0.001662,0.001521,False,2000
44,0.001209,0.002134,0.00168,False,2000
45,0.001437,0.002048,0.001747,False,2000
46,0.001513,0.00206,0.00179,False,2000
47,0.001715,0.002568,0.002148,False,2000
48,0.001621,0.003154,0.002396,False,2000
49,0.002201,0.003163,0.002688,False,2000
50,0.00242,0.002909,0.002667,False,2000
51,0.002352,0.00399,0.003177,False,2000
52,0.002641,0.003957,0.003304,False,2000
53,0.002821,0.004223,0.003529,False,2000
54,0.003345,0.005026,0.004196,False,2000
55,0.00343,0.005041,0.004249,False,2000
56,0.004569,0.005879,0.005234,False,2000
57,0.00471,0.006069,0.005399,False,2000
58,0.005138,0.00725,0.006206,False,2000
59,0.004905,0.007746,0.006336,False,2000
60,0.005782,0.008749,0.00727,False,2000
61,0.006067,0.009936,0.007992,False,2000
62,0.007467,0.01091,0.009171,False,2000
63,0.007135,0.011035,0.009052,False,2000
64,0.007863,0.014177,0.010953,False,2000
65,0.008968,0.014703,0.01175,False,2000
66,0.009893,0.016543,0.013081,False,2000
67,0.010078,0.017724,0.013719,False,2000
68,0.010721,0.02026,0.015221,False,2000
69,0.012589,0.02315,0.017512,False,2000
70,0.013448,0.026037,0.019265,False,2000
71,0.015972,0.027596,0.021298,False,2000
72,0.01689,0.033154,0.02427,False,2000
73,0.019403,0.034381,0.026147,False,2000
74,0.022048,0.038738,0.029497,False,2000
75,0.023846,0.043157,0.03235,False,2000
76,0.029082,0.047812,0.037257,False,2000
77,0.031322,0.054865,0.041456,False,2000
78,0.034061,0.059017,0.04455,False,2000
79,0.041046,0.068358,0.052332,False,2000
80,0.048012,0.073767,0.058515,False,2000
81,0.05565,0.08249,0.06634,False,2000
82,0.060904,0.097222,0.074922,False,2000
83,0.068423,0.106884,0.082906,False,2000
84,0.081421,0.121287,0.095937,False,2000
85,0.091927,0.135176,0.10715,False,2000
86,0.103919,0.155178,0.121433,False,2000
87,0.116467,0.173474,0.135049,False,2000
88,0.134177,0.185126,0.150159,False,2000
89,0.149225,0.197922,0.164147,False,2000
90,0.173891,0.223052,0.18816,False,2000
91,0.192057,0.246079,0.206799,False,2000
92,0.212224,0.293454,0.233302,False,2000
93,0.236393,0.307521,0.253862,False,2000
94,0.258758,0.344842,0.278582,False,2000
95,0.29636,0.394411,0.317374,False,2000
96,0.330015,0.444103,0.352816,False,2000
97,0.357149,0.390335,0.363658,False,2000
98,0.392397,0.493642,0.411878,False,2000
99,0.420664,0.503329,0.43519,False,2000
100,0.437806,0.560364,0.459492,False,2000
101,0.464316,0.527778,0.474257,False,2000
102,0.569733,0.709677,0.586701,False,2000
103,0.545455,0.631579,0.556561,False,2000
104,0.641026,0.4,0.613636,False,2000
105,0.857143,0.0,0.735849,False,2000
106,0.857143,0.428571,0.734694,False,2000
107,0.0,0.0,0.0,False,2000
108,0.0,0.0,0.0,False,2000
109,0.6,,0.6,False,2000
110,0.75,,0.75,True,2000
0,0.003264,0.004001,0.003644,False,2001
1,0.000342,0.000216,0.000277,False,2001
2,0.000137,0.000282,0.000211,False,2001
3,0.000159,0.00015,0.000155,False,2001
4,0.000109,0.000104,0.000106,False,2001
5,0.000103,9.8e-05,0.0001,False,2001
6,5.7e-05,5.4e-05,5.5e-05,False,2001
7,0.000124,0.000119,0.000121,False,2001
8,0.000119,0.000113,0.000116,False,2001
9,8.2e-05,1.5e-05,4.8e-05,False,2001
10,9.6e-05,0.000137,0.000117,False,2001
11,9.8e-05,0.000124,0.000112,False,2001
12,5.2e-05,4.9e-05,5e-05,False,2001
13,0.000125,0.000153,0.000139,False,2001
14,0.000224,0.000124,0.000173,False,2001
15,0.000115,0.000306,0.000213,False,2001
16,0.000119,0.000224,0.000173,False,2001
17,0.000205,0.000366,0.000288,False,2001
18,0.000267,0.000388,0.000329,False,2001
19,0.000325,0.000696,0.000515,False,2001
20,0.000258,0.000822,0.000546,False,2001
21,0.000234,0.000998,0.000623,False,2001
22,0.000179,0.000811,0.0005,False,2001
23,0.00024,0.00079,0.00052,False,2001
24,0.000155,0.00067,0.000418,False,2001
25,0.000242,0.000702,0.000476,False,2001
26,0.000227,0.000607,0.00042,False,2001
27,0.000256,0.000826,0.000546,False,2001
28,0.000237,0.000572,0.000407,False,2001
29,0.000218,0.000629,0.000427,False,2001
30,0.000251,0.000615,0.000436,False,2001
31,0.000328,0.000867,0.000602,False,2001
32,0.000386,0.000564,0.000477,False,2001
33,0.000303,0.000994,0.000656,False,2001
34,0.000397,0.000839,0.000624,False,2001
35,0.000431,0.000743,0.000591,False,2001
36,0.000542,0.001088,0.000822,False,2001
37,0.000473,0.000959,0.000722,False,2001
38,0.000435,0.001206,0.000831,False,2001
39,0.000793,0.001432,0.00112,False,2001
40,0.000721,0.001269,0.001,False,2001
41,0.000687,0.001543,0.001123,False,2001
42,0.00091,0.001528,0.001225,False,2001
43,0.001005,0.001596,0.001305,False,2001
44,0.001014,0.001944,0.001487,False,2001
45,0.001346,0.001835,0.001595,False,2001
46,0.001349,0.002596,0.00198,False,2001
47,0.001756,0.002807,0.002289,False,2001
48,0.002059,0.003009,0.00254,False,2001
49,0.002006,0.002836,0.002426,False,2001
50,0.002597,0.00347,0.003039,False,2001
51,0.002555,0.003125,0.002844,False,2001
52,0.002702,0.003847,0.003278,False,2001
53,0.003095,0.004582,0.003843,False,2001
54,0.002903,0.004809,0.003864,False,2001
55,0.003141,0.004988,0.004075,False,2001
56,0.004123,0.006,0.005076,False,2001
57,0.004424,0.006638,0.005546,False,2001
58,0.004624,0.007691,0.006177,False,2001
59,0.005661,0.007093,0.006384,False,2001
60,0.005382,0.008322,0.006859,False,2001
61,0.006174,0.010512,0.008345,False,2001
62,0.005883,0.009587,0.007722,False,2001
63,0.006942,0.012082,0.00948,False,2001
64,0.006804,0.013294,0.009985,False,2001
65,0.008953,0.014154,0.01149,False,2001
66,0.009604,0.016517,0.012947,False,2001
67,0.010327,0.017701,0.01385,False,2001
68,0.012219,0.020644,0.016215,False,2001
69,0.01287,0.021903,0.017109,False,2001
70,0.014164,0.023638,0.018556,False,2001
71,0.016753,0.027776,0.021816,False,2001
72,0.017389,0.030123,0.023184,False,2001
73,0.018984,0.032892,0.025246,False,2001
74,0.021732,0.037729,0.028875,False,2001
75,0.023985,0.04153,0.031742,False,2001
76,0.025943,0.047626,0.035392,False,2001
77,0.031845,0.052233,0.040642,False,2001
78,0.036079,0.057745,0.045292,False,2001
79,0.040545,0.066585,0.051334,False,2001
80,0.047831,0.074558,0.058704,False,2001
81,0.052865,0.083761,0.065274,False,2001
82,0.058762,0.088099,0.070214,False,2001
83,0.069486,0.106669,0.083541,False,2001
84,0.077301,0.115586,0.091363,False,2001
85,0.091917,0.134486,0.107049,False,2001
86,0.105958,0.144467,0.119119,False,2001
87,0.119628,0.160325,0.133107,False,2001
88,0.133957,0.186656,0.150565,False,2001
89,0.158056,0.202202,0.171423,False,2001
90,0.163716,0.229739,0.183248,False,2001
91,0.200485,0.26384,0.218084,False,2001
92,0.225273,0.28365,0.240538,False,2001
93,0.24323,0.319863,0.261977,False,2001
94,0.266575,0.32007,0.279087,False,2001
95,0.289638,0.376577,0.308448,False,2001
96,0.311341,0.443153,0.337326,False,2001
97,0.343436,0.458874,0.364505,False,2001
98,0.387971,0.487198,0.406267,False,2001
99,0.44849,0.524631,0.461975,False,2001
100,0.451128,0.590604,0.474151,False,2001
101,0.524642,0.741036,0.560636,False,2001
102,0.52766,0.442623,0.515115,False,2001
103,0.441624,0.818182,0.479452,False,2001
104,0.616822,0.727273,0.631579,False,2001
105,0.536585,1.125,0.604317,False,2001
106,0.6,1.333333,0.711864,False,2001
107,0.8,0.0,0.5,False,2001
108,0.6,0.0,0.272727,False,2001
109,0.545455,1.5,0.8,False,2001
110,1.5,,1.5,True,2001
0,0.003103,0.003577,0.003347,False,2002
1,0.000178,0.000336,0.000259,False,2002
2,0.000159,0.000387,0.000276,False,2002
3,0.000114,0.000108,0.000111,False,2002
4,6.8e-05,0.00015,0.00011,False,2002
5,0.000108,8.3e-05,9.5e-05,False,2002
6,0.000123,2e-05,7e-05,False,2002
7,3.8e-05,9e-05,6.4e-05,False,2002
8,1.8e-05,3.4e-05,2.6e-05,False,2002
9,0.000101,6.4e-05,8.2e-05,False,2002
10,8.1e-05,0.000154,0.000119,False,2002
11,9.6e-05,9.1e-05,9.3e-05,False,2002
12,4.9e-05,0.000155,0.000103,False,2002
13,6.9e-05,6.5e-05,6.7e-05,False,2002
14,0.000142,0.000186,0.000165,False,2002
15,0.000111,0.000283,0.000199,False,2002
16,0.00019,0.000323,0.000259,False,2002
17,0.000217,0.000222,0.00022,False,2002
18,0.000204,0.000479,0.000346,False,2002
19,0.000552,0.000735,0.000646,False,2002
20,0.000382,0.000731,0.000561,False,2002
21,0.000256,0.000628,0.000445,False,2002
22,0.000174,0.001047,0.000618,False,2002
23,0.000315,0.00086,0.000592,False,2002
24,0.000138,0.000724,0.000436,False,2002
25,0.000249,0.000774,0.000517,False,2002
26,0.000277,0.000677,0.00048,False,2002
27,0.000346,0.000635,0.000493,False,2002
28,0.000153,0.000541,0.00035,False,2002
29,0.000353,0.00047,0.000413,False,2002
30,0.000416,0.000785,0.000604,False,2002
